日期,计划id,计划名称,推广类型,单元id,单元名称,关键词,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率,购物金充值笔数,购物金充值金额
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,老爹鞋ins潮女运动休闲鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,女鞋新款2021爆款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,skechers官方旗舰店女鞋,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,老爹鞋女款黑色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,小白鞋,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,内增高休闲鞋女款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,熊猫鞋,28,1,0.67,3.5714,0.67,23.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,女鞋运动鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,小众老爹鞋,47,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,白色老爹鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,新款鞋女2021爆款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,跑步运动鞋女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,新款 老爹鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,休闲运动鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,运动鞋女,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,小白鞋女,28,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,2021新款女式运动鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,透气运动鞋女,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,女鞋休闲鞋运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,2021年新款女款休闲鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,老爹鞋 skechers,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,厚底鞋女,1,1,0.55,100.0000,0.55,550.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,老爹鞋女女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,skechers官方旗舰店,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,10984815,单品_149463,标准计划,2725622687,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,skechers旗舰店官方旗舰,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,斯凯奇女子 健步鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,女休闲鞋,8,2,1.34,25.0000,0.67,167.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,休闲平底鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,一脚蹬懒人鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,懒人鞋女,685,33,21.24,4.8175,0.64,31.01,0,0,0,1,0,1,21.24,,0.0000,3.0303,0.00,0,0.00,0,0.00,0,913.23,578.00,335.23,3,2,1,42.9958,9.0909,6.0606,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,鞋子女软底舒适妈妈,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,运动休闲鞋女秋天,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,加绒休闲鞋女款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,一脚蹬女鞋,11,1,0.67,9.0909,0.67,60.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,skechers女鞋,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,鞋女 秋冬,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,休闲女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,女士加绒鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3136853811,Skechers斯凯奇新款健步鞋女加绒保暖一脚蹬懒人鞋平底软底休闲鞋,妈妈鞋,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2689875109,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers旗舰店,12,1,0.40,8.3333,0.40,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2689875109,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店官方旗舰店,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2689875109,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skecher,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2689875109,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方旗舰店女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2689875109,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方旗舰店,25,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,92356702,老爹鞋_趋势2,智能计划,2689875109,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇女鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,斯凯奇女子 运动鞋,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,skechers女鞋,80,4,3.07,5.0000,0.77,38.38,0,0,0,0,0,0,,,0.0000,0.0000,0.00,0,0.00,0,0.00,0,319.00,319.00,0.00,1,1,0,103.9088,25.0000,25.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,斯凯奇女鞋 斯凯奇,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,女款全黑运动鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,运动鞋女秋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,新款运动 鞋子,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,运动女鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,鞋女2021年新款潮,94,5,3.34,5.3191,0.67,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,2021秋冬季新款女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,一脚蹬女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,跑步鞋女鞋skechers,9,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,斯凯奇休闲鞋女款,11,1,0.73,9.0909,0.73,66.36,1,1,0,0,0,0,,0.73,100.0000,0.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,女鞋 运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,跑步鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,跑步运动鞋女,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,秋天女士运动鞋,1,1,0.83,100.0000,0.83,830.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,斯凯奇运动鞋,15,1,0.83,6.6667,0.83,55.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,凯奇女鞋思,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,skechers女鞋 运动鞋,18,1,0.82,5.5556,0.82,45.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,2021冬天新款女鞋,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,健步鞋斯凯奇女款,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3124596616,Skechers斯凯奇春季新款女鞋一脚蹬透气舒适运动跑步鞋百搭休闲鞋,斯凯奇休闲鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153829658,十二月_老爹鞋_引流,智能计划,2747875440,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,斯凯奇老爹鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153829658,十二月_老爹鞋_引流,智能计划,2747875440,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,老爹鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153829658,十二月_老爹鞋_引流,智能计划,2747875440,Skechers斯凯奇新款珠珠熊猫鞋女春季复古潮流老爹鞋厚底运动鞋,老爹鞋女skechers,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,189862423,服饰,智能计划,3163400489,Skechers斯凯奇2022春季新款短袖女透气纯棉舒适圆领时尚针织T恤,T恤女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,189862423,服饰,智能计划,3163400489,Skechers斯凯奇2022春季新款短袖女透气纯棉舒适圆领时尚针织T恤,短袖女,12,1,0.78,8.3333,0.78,65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,189862423,服饰,智能计划,3163400489,Skechers斯凯奇2022春季新款短袖女透气纯棉舒适圆领时尚针织T恤,斯凯奇短袖女,5,1,0.74,20.0000,0.74,148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女鞋子冬,1,1,0.78,100.0000,0.78,780.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女款运动鞋秋季,10,1,0.60,10.0000,0.60,60.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,鞋子运动女潮ins,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女鞋冬季加绒,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,显高鞋女,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,鞋女粉,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动鞋女秋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动鞋秋冬款,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,冬款加绒老爹鞋女,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女款黑色老爹鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女款的女款运动鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动鞋女款运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,老爹鞋女潮ins运动鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动鞋女款加绒,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,休闲运动鞋女秋冬,1,1,0.43,100.0000,0.43,430.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动鞋女秋冬ins百搭,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,运动鞋女版,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,老爹鞋女ins 潮 休闲运动鞋,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女鞋 运动鞋,207,22,16.13,10.6280,0.73,77.92,0,0,0,1,1,0,16.13,,0.0000,4.5455,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女鞋冬加绒,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,休闲运动鞋 女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女版老爹鞋,6,1,0.58,16.6667,0.58,96.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,黑色运动鞋子女,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,黑色老爹鞋,2,1,0.61,50.0000,0.61,305.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,秋冬女款运动鞋,1,1,0.60,100.0000,0.60,600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,加绒运动鞋,4,1,0.69,25.0000,0.69,172.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,加绒鞋子女冬,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,动运鞋白色,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
